motif	factor
GM.5.0.C2H2_ZF.0148	WT1
GM.5.0.Homeodomain.0133	HOXA6
GM.5.0.Homeodomain.0133	NP_032296.2
GM.5.0.Homeodomain.0133	HOXB9
GM.5.0.Homeodomain.0133	HOXA9
GM.5.0.Homeodomain.0133	HOXC9
GM.5.0.Homeodomain.0133	HOXA10
GM.5.0.Paired_box.0009	PAX1
GM.5.0.Paired_box.0009	PAX8
GM.5.0.Paired_box.0009	PAX5
GM.5.0.Paired_box.0009	PAX9
GM.5.0.Paired_box.0009	PAX2
GM.5.0.bZIP.0055	CR925796.2
GM.5.0.bZIP.0055	AL662828.6
GM.5.0.bZIP.0055	ATF6
GM.5.0.bZIP.0055	CR753803.1
GM.5.0.bZIP.0055	ATF6B
GM.5.0.C2H2_ZF.0149	YY1
GM.5.0.THAP_finger.0003	THAP1
GM.5.0.bZIP.0056	ATF3
GM.5.0.bZIP.0056	CREB1
GM.5.0.bZIP.0056	ATF1
GM.5.0.AP-2.0008	TFAP2A
GM.5.0.AP-2.0008	TCFAP2D
GM.5.0.AP-2.0008	TFAP2C
GM.5.0.AP-2.0008	TFAP2E
GM.5.0.T-box.0016	EOMES
GM.5.0.T-box.0016	TBX21
GM.5.0.Homeodomain_POU.0013	POU6F2
GM.5.0.Homeodomain_POU.0013	POU6F1
GM.5.0.C2H2_ZF.0150	ZIM3
GM.5.0.T-box.0017	TBX21
GM.5.0.bZIP.0057	MAF
GM.5.0.Pipsqueak.0001	LCOR
GM.5.0.Unknown.0037	CEBP
GM.5.0.Homeodomain.0134	TLX3
GM.5.0.Homeodomain.0134	TLX1
GM.5.0.AT_hook.0002	HMGA1-RS1
GM.5.0.AT_hook.0002	HMGA2
GM.5.0.AT_hook.0002	HMGA1
GM.5.0.Nuclear_receptor.0078	ESR1
GM.5.0.Nuclear_receptor.0078	ESR2
GM.5.0.Nuclear_receptor.0078	NR4A3
GM.5.0.Nuclear_receptor.0078	NR4A1
GM.5.0.Nuclear_receptor.0079	ESR1
GM.5.0.GATA.0014	GATA1
GM.5.0.GATA.0014	GATA2
GM.5.0.GATA.0015	GATA3
GM.5.0.Myb_SANT.0010	MYB
GM.5.0.C2H2_ZF.0151	HIVEP2
GM.5.0.C2H2_ZF.0151	HIVEP3
GM.5.0.C2H2_ZF.0151	HIVEP1
GM.5.0.Nuclear_receptor.0080	NR1H4
GM.5.0.C2H2_ZF.0152	ZNF320
GM.5.0.Homeodomain.0135	HOXA6
GM.5.0.Homeodomain.0135	HOXD4
GM.5.0.Homeodomain.0135	NP_032296.2
GM.5.0.Homeodomain.0135	AC012531.1
GM.5.0.Homeodomain.0135	HOXB9
GM.5.0.Homeodomain.0135	HOXC8
GM.5.0.Homeodomain.0135	HOXC9
GM.5.0.Rel.0017	NFKB1
GM.5.0.Ets.0028	ETS1
GM.5.0.RFX.0007	RFX5
GM.5.0.Nuclear_receptor.0081	RXRA
GM.5.0.bZIP.0058	NFE2L2
GM.5.0.bZIP.0059	NFE2L1
GM.5.0.bZIP.0059	MAFG
GM.5.0.Nuclear_receptor.0082	PPARGC1A
GM.5.0.Nuclear_receptor.0082	ESRRA
GM.5.0.Nuclear_receptor.0082	HNF4G
GM.5.0.Nuclear_receptor.0082	HNF4A
GM.5.0.C2H2_ZF.0153	PRDM1
GM.5.0.ARID_BRIGHT.0002	ARID5A
GM.5.0.bZIP.0060	MAFF
GM.5.0.bZIP.0060	MAFK
GM.5.0.Rel.0018	REL
GM.5.0.Rel.0018	RELA
GM.5.0.bZIP.0061	CEBPD
GM.5.0.Nuclear_receptor.0083	PPARG
GM.5.0.Nuclear_receptor.0083	PPARA
GM.5.0.Nuclear_receptor.0083	PPARD
GM.5.0.C2H2_ZF.0154	ZBTB4
GM.5.0.Mixed.0059	NFKB1
GM.5.0.Mixed.0059	BCL3
GM.5.0.Unknown.0042	ZNF431
GM.5.0.C2H2_ZF.0155	ZBTB7B
GM.5.0.C2H2_ZF.0156	BCL6B
GM.5.0.E2F.0015	E2F6
GM.5.0.E2F.0015	E2F4
GM.5.0.Mixed.0060	STAT3
GM.5.0.Mixed.0060	FOXA1
GM.5.0.bZIP.0062	CEBPB
GM.5.0.C2H2_ZF.0157	REST
GM.5.0.IRF.0013	IRF8
GM.5.0.Homeodomain.0136	AC226150.2
GM.5.0.Unknown.0044	TFAP2
GM.5.0.C2H2_ZF.0158	ZNF423
GM.5.0.bHLH.0076	HEYL
GM.5.0.bHLH.0076	HEY1
GM.5.0.GCM.0004	GCM2
GM.5.0.GCM.0004	GCM1
GM.5.0.CUT_Homeodomain.0006	CUX1
GM.5.0.CUT_Homeodomain.0006	CUX2
GM.5.0.STAT.0012	STAT5B
GM.5.0.STAT.0012	STAT5A
GM.5.0.bZIP.0063	JUN
GM.5.0.STAT.0013	STAT2
GM.5.0.STAT.0013	STAT1
GM.5.0.IRF.0014	IRF3
GM.5.0.MADS_box.0012	MYEF2
GM.5.0.MADS_box.0012	MEF2A
GM.5.0.Unknown.0047	CDX
GM.5.0.MADS_box.0013	MEF2C
GM.5.0.MADS_box.0013	MEF2D
GM.5.0.MADS_box.0013	AC002126.6
GM.5.0.MADS_box.0013	MYEF2
GM.5.0.MADS_box.0013	MEF2A
GM.5.0.Unknown.0048	PURA
GM.5.0.bZIP.0064	ATF3
GM.5.0.bHLH.0077	TAL1
GM.5.0.C2H2_ZF.0159	ZFP57
GM.5.0.T-box.0018	TBX10
GM.5.0.T-box.0018	TBX1
GM.5.0.C2H2_ZF.0160	ZNF136
GM.5.0.C2H2_ZF.0161	ZNF134
GM.5.0.Grainyhead.0007	TFCP2
GM.5.0.Unknown.0049	POLR3A
GM.5.0.T-box.0019	EOMES
GM.5.0.bZIP.0065	CEBPG
GM.5.0.C2H2_ZF.0162	YY1
GM.5.0.C2H2_ZF.0162	MBTPS2
GM.5.0.bHLH.0078	PTF1A
GM.5.0.Homeodomain.0137	HOXA6
GM.5.0.Homeodomain.0137	HOXD4
GM.5.0.Homeodomain.0137	HOXC5
GM.5.0.Homeodomain.0137	PDX1
GM.5.0.Homeodomain.0137	AC012531.1
GM.5.0.Homeodomain.0137	HOXD3
GM.5.0.Homeodomain.0137	HOXB4
GM.5.0.Homeodomain.0137	DLX6
GM.5.0.Forkhead.0035	FOXM1
GM.5.0.C2H2_ZF.0163	ZBTB33
GM.5.0.C2H2_ZF.0164	ZNF263
GM.5.0.TEA.0004	TEAD4
GM.5.0.Forkhead.0036	FOXD4L6
GM.5.0.Forkhead.0036	FOXD4L3
GM.5.0.Forkhead.0036	FOXF1A
GM.5.0.Forkhead.0036	FOXD4L1
GM.5.0.Forkhead.0036	FOXI3
GM.5.0.Forkhead.0036	FOXA1
GM.5.0.Forkhead.0036	KIAA0415
GM.5.0.Forkhead.0036	FOXD4
GM.5.0.Forkhead.0036	FOXD4L5
GM.5.0.Forkhead.0036	FOXD3
GM.5.0.Forkhead.0036	FOXD2
GM.5.0.Forkhead.0036	FOXK2
GM.5.0.Forkhead.0036	FOXB2
GM.5.0.Forkhead.0036	FOXE3
GM.5.0.Forkhead.0036	FOXE1
GM.5.0.Forkhead.0036	FOXF2
GM.5.0.Forkhead.0036	FOXI2
GM.5.0.Forkhead.0036	FOXA3
GM.5.0.Forkhead.0036	FOXL2
GM.5.0.Forkhead.0036	FOXS1
GM.5.0.Forkhead.0036	FOXQ1
GM.5.0.Forkhead.0036	FOXI1
GM.5.0.Mixed.0061	BDP1
GM.5.0.Mixed.0061	BRF2
GM.5.0.Mixed.0061	BRF1
GM.5.0.bHLH.0079	MYC
GM.5.0.AP-2.0009	TFAP2E
GM.5.0.AP-2.0009	TCFAP2D
GM.5.0.AP-2.0009	TFAP2D
GM.5.0.RFX.0008	RFX5
GM.5.0.RFX.0008	RFX8
GM.5.0.RFX.0008	RFX7
GM.5.0.RFX.0008	RFX6
GM.5.0.Mixed.0062	POU2F1
GM.5.0.Unknown.0053	HERPUD1
GM.5.0.GATA.0016	GATA3
GM.5.0.C2H2_ZF.0165	MTF1
GM.5.0.C2H2_ZF.0166	SP6
GM.5.0.C2H2_ZF.0166	SP5
GM.5.0.C2H2_ZF.0166	SP7
GM.5.0.C2H2_ZF.0166	SP8
GM.5.0.C2H2_ZF.0166	SP9
GM.5.0.C2H2_ZF.0166	SP3
GM.5.0.C2H2_ZF.0166	SP2
GM.5.0.C2H2_ZF.0167	PRDM5
GM.5.0.C2H2_ZF.0168	OVOL1
GM.5.0.Paired_box.0010	PAX5
GM.5.0.C2H2_ZF.0169	GLIS3
GM.5.0.bHLH.0080	ARNT2
GM.5.0.C2H2_ZF.0170	ZBTB49
GM.5.0.Homeodomain.0138	EMX1
GM.5.0.bHLH.0081	BHLHE41
GM.5.0.Forkhead.0037	FOXO1
GM.5.0.Forkhead.0037	FOXO6
GM.5.0.Forkhead.0037	FOXO3
GM.5.0.Forkhead.0037	FOXO4
GM.5.0.Homeodomain.0139	PBX1
GM.5.0.C2H2_ZF.0171	ZNF274
GM.5.0.Sox.0031	SRY
GM.5.0.Unknown.0058	CCNT2
GM.5.0.bHLH.0082	TAL1
GM.5.0.bHLH.0083	HEY2
GM.5.0.bHLH.0083	HEYL
GM.5.0.bHLH.0083	HEY1
GM.5.0.bZIP.0066	FOSL2
GM.5.0.bZIP.0066	ATF3
GM.5.0.bZIP.0066	FOSB
GM.5.0.bZIP.0066	FOS
GM.5.0.Mixed.0063	NFKB1
GM.5.0.Mixed.0063	BCL3
GM.5.0.Homeodomain.0140	SIX6
GM.5.0.Ets.0029	ELK1
GM.5.0.Ets.0029	FEV
GM.5.0.Ets.0029	ETV2
GM.5.0.Ets.0029	ENSMUSG00000044690
GM.5.0.Ets.0029	ERF
GM.5.0.Ets.0029	ETS2
GM.5.0.C2H2_ZF.0172	ZBTB47
GM.5.0.C2H2_ZF.0172	ZFP652
GM.5.0.C2H2_ZF.0172	ZNF652
GM.5.0.C2H2_ZF.0173	ZNF335
GM.5.0.GATA.0017	GATA2
GM.5.0.GATA.0017	GATA5
GM.5.0.bHLH.0084	TAL1
GM.5.0.Rel.0019	NFATC2
GM.5.0.Rel.0019	NFATC4
GM.5.0.Rel.0019	NFATC1
GM.5.0.Rel.0019	NFATC3
GM.5.0.MADS_box.0014	MEF2C
GM.5.0.MADS_box.0014	MEF2D
GM.5.0.MADS_box.0014	AC002126.6
GM.5.0.MADS_box.0014	MYEF2
GM.5.0.MADS_box.0014	MEF2A
GM.5.0.C2H2_ZF.0174	SP6
GM.5.0.C2H2_ZF.0174	SP7
GM.5.0.C2H2_ZF.0174	KLF13
GM.5.0.C2H2_ZF.0174	SP1
GM.5.0.C2H2_ZF.0174	SP8
GM.5.0.C2H2_ZF.0174	SP2
GM.5.0.C2H2_ZF.0174	SP9
GM.5.0.C2H2_ZF.0174	SP3
GM.5.0.C2H2_ZF.0174	SP4
GM.5.0.C2H2_ZF.0174	SP5
GM.5.0.C2H2_ZF.0175	BCL6
GM.5.0.AT_hook.0003	HMGA1
GM.5.0.Homeodomain.0141	ENSG00000234254
GM.5.0.Homeodomain.0141	TGIF1
GM.5.0.bZIP.0067	ATF1
GM.5.0.Homeodomain.0142	NKX2-1
GM.5.0.Zinc_cluster.0001	SEF1
GM.5.0.T-box.0020	T
GM.5.0.THAP_finger.0004	THAP1
GM.5.0.C2H2_ZF.0176	ZSCAN22
GM.5.0.Forkhead.0038	FOXD4L6
GM.5.0.Forkhead.0038	FOXD4L3
GM.5.0.Forkhead.0038	FOXF1A
GM.5.0.Forkhead.0038	FOXD4L1
GM.5.0.Forkhead.0038	FOXI3
GM.5.0.Forkhead.0038	FOXA1
GM.5.0.Forkhead.0038	KIAA0415
GM.5.0.Forkhead.0038	FOXD4
GM.5.0.Forkhead.0038	FOXD4L5
GM.5.0.Forkhead.0038	FOXD3
GM.5.0.Forkhead.0038	FOXD2
GM.5.0.Forkhead.0038	FOXK2
GM.5.0.Forkhead.0038	FOXB2
GM.5.0.Forkhead.0038	FOXE3
GM.5.0.Forkhead.0038	FOXE1
GM.5.0.Forkhead.0038	FOXF2
GM.5.0.Forkhead.0038	FOXI2
GM.5.0.Forkhead.0038	FOXA3
GM.5.0.Forkhead.0038	FOXL2
GM.5.0.Forkhead.0038	FOXS1
GM.5.0.Forkhead.0038	FOXQ1
GM.5.0.Forkhead.0038	FOXI1
GM.5.0.Nuclear_receptor.0084	ESR1
GM.5.0.Unknown.0061	EP300
GM.5.0.Ets.0030	ETS1
GM.5.0.Unknown.0062	GTF2A
GM.5.0.Unknown.0063	HDAC2
GM.5.0.C2H2_ZF.0177	ZIC2
GM.5.0.C2H2_ZF.0177	ZIC3
GM.5.0.C2H2_ZF.0177	ZIC1
GM.5.0.Nuclear_receptor.0085	NR2E3
GM.5.0.Ets.0031	ETS1
GM.5.0.Unknown.0064	HDAC2
GM.5.0.p53.0006	TP73
GM.5.0.p53.0006	TRP63
GM.5.0.p53.0006	TP63
GM.5.0.Homeodomain.0143	HOXD3
GM.5.0.Homeodomain.0143	HOXD4
GM.5.0.Homeodomain.0143	HOXC5
GM.5.0.Homeodomain.0143	GSX1
GM.5.0.Nuclear_receptor.0086	NR3C2
GM.5.0.Nuclear_receptor.0086	PGR
GM.5.0.bZIP.0068	CREB1
GM.5.0.Unknown.0066	RAD21
GM.5.0.C2H2_ZF.0178	PRDM1
GM.5.0.Mixed.0064	POU2F1
GM.5.0.Paired_box.0011	PAX8
GM.5.0.Paired_box.0011	PAX9
GM.5.0.Paired_box.0011	PAX1
GM.5.0.Paired_box.0011	PAX5
GM.5.0.RFX.0009	RFX5
GM.5.0.Rel.0020	NFATC2
GM.5.0.Rel.0020	NFATC4
GM.5.0.Rel.0020	NFATC1
GM.5.0.Rel.0020	NFATC3
GM.5.0.Unknown.0067	NRF1
GM.5.0.Mixed.0065	PAX4
GM.5.0.C2H2_ZF.0179	HIC1
GM.5.0.Unknown.0068	ZBTB14
GM.5.0.GTF2I-like.0001	GTF2I
GM.5.0.Mixed.0066	POU
GM.5.0.Mixed.0066	POU2F1
GM.5.0.Mixed.0067	PAX6
GM.5.0.C2H2_ZF.0180	OVOL2
GM.5.0.STAT.0014	STAT1
GM.5.0.STAT.0014	STAT3
GM.5.0.E2F.0016	E2F3
GM.5.0.E2F.0016	E2F2
GM.5.0.C2H2_ZF.0181	SP3
GM.5.0.SMAD.0011	NFIA
GM.5.0.SMAD.0011	NFIC
GM.5.0.Nuclear_receptor.0087	THRA
GM.5.0.Nuclear_receptor.0087	THRB
GM.5.0.C2H2_ZF.0182	EGR3
GM.5.0.C2H2_ZF.0182	EGR4
GM.5.0.MBD.0001	SETDB1
GM.5.0.Mixed.0068	MAX
GM.5.0.bHLH.0085	TFAP4
GM.5.0.Myb_SANT.0011	TERF2
GM.5.0.C2H2_ZF.0183	ZBTB33
GM.5.0.C2H2_ZF.0184	YY1
GM.5.0.C2H2_ZF.0184	MBTPS2
GM.5.0.Unknown.0070	COMP1
GM.5.0.IRF.0015	IRF7
GM.5.0.Forkhead.0039	FOXD4L6
GM.5.0.Forkhead.0039	FOXD4L3
GM.5.0.Forkhead.0039	FOXF1A
GM.5.0.Forkhead.0039	FOXD4L1
GM.5.0.Forkhead.0039	FOXI3
GM.5.0.Forkhead.0039	FOXA1
GM.5.0.Forkhead.0039	KIAA0415
GM.5.0.Forkhead.0039	FOXD4
GM.5.0.Forkhead.0039	FOXD4L5
GM.5.0.Forkhead.0039	FOXD3
GM.5.0.Forkhead.0039	FOXD2
GM.5.0.Forkhead.0039	FOXK2
GM.5.0.Forkhead.0039	FOXB2
GM.5.0.Forkhead.0039	FOXE3
GM.5.0.Forkhead.0039	FOXE1
GM.5.0.Forkhead.0039	FOXF2
GM.5.0.Forkhead.0039	FOXI2
GM.5.0.Forkhead.0039	FOXA3
GM.5.0.Forkhead.0039	FOXL2
GM.5.0.Forkhead.0039	FOXS1
GM.5.0.Forkhead.0039	FOXQ1
GM.5.0.Forkhead.0039	FOXI1
GM.5.0.MADS_box.0015	SRF
GM.5.0.bZIP.0069	CEBPA
GM.5.0.bZIP.0069	CEBP
GM.5.0.Ets.0032	ERG
GM.5.0.Ets.0032	FEV
GM.5.0.Ets.0032	ETV2
GM.5.0.Ets.0032	ENSG00000235187
GM.5.0.Ets.0032	ENSMUSG00000044690
GM.5.0.Ets.0032	ERF
GM.5.0.Ets.0032	FLI1
GM.5.0.Ets.0032	ETS2
GM.5.0.STAT.0015	STAT2
GM.5.0.STAT.0015	STAT1
GM.5.0.Mixed.0069	MZF1
GM.5.0.SMAD.0012	SMAD1
GM.5.0.TBP.0002	TBP
GM.5.0.TBP.0002	TBPL2
GM.5.0.C2H2_ZF.0185	EGR1
GM.5.0.Unknown.0072	TRIM28
GM.5.0.TBP.0003	TBP
GM.5.0.TBP.0003	TBPL2
GM.5.0.Homeodomain.0144	HOXD8
GM.5.0.Homeodomain.0144	TLX2
GM.5.0.Homeodomain.0144	DBX1
GM.5.0.Paired_box.0012	PAX5
GM.5.0.C2H2_ZF.0186	ZBTB1
GM.5.0.Nuclear_receptor.0088	PPARA
GM.5.0.Homeodomain.0145	HOXA9
GM.5.0.Homeodomain.0145	MEIS1
GM.5.0.SMAD.0013	SMAD1
GM.5.0.E2F.0017	E2F1
GM.5.0.Mixed.0070	POU2F2
GM.5.0.Forkhead.0040	FOXM1
GM.5.0.p53.0007	TP73
GM.5.0.p53.0007	TRP63
GM.5.0.p53.0007	TP63
GM.5.0.Nuclear_receptor.0089	NR3C1
GM.5.0.Homeodomain.0146	PRRX1
GM.5.0.Homeodomain.0146	PRRXL1
GM.5.0.C2H2_ZF.0187	PATZ1
GM.5.0.E2F.0018	E2F1
GM.5.0.Unknown.0079	RAR
GM.5.0.bHLH.0086	BHLHE23
GM.5.0.bHLH.0086	OLIG2
GM.5.0.bHLH.0086	OLIG3
GM.5.0.bHLH.0086	OLIG1
GM.5.0.bZIP.0070	MAFF
GM.5.0.bZIP.0070	MAFK
GM.5.0.SMAD.0014	NFIC
GM.5.0.STAT.0016	STAT2
GM.5.0.STAT.0016	STAT1
GM.5.0.Mixed.0071	HEY1
GM.5.0.Mixed.0071	TAF1
GM.5.0.Nuclear_receptor.0090	NR2E3
GM.5.0.Myb_SANT.0012	MYBL2
GM.5.0.SAND.0005	SP100
GM.5.0.C2H2_ZF.0188	ZNF8
GM.5.0.Homeodomain.0147	CDX2
GM.5.0.SMAD.0015	SMAD4
GM.5.0.Homeodomain.0148	NANOG
GM.5.0.Homeodomain.0148	NANOGP1
GM.5.0.MADS_box.0016	SRF
GM.5.0.Nuclear_receptor.0091	THRA
GM.5.0.Nuclear_receptor.0091	THRB
GM.5.0.Mixed.0072	RDBP
GM.5.0.Mixed.0072	TBP
GM.5.0.Mixed.0072	POLR2A
GM.5.0.Mixed.0072	TAF1
GM.5.0.Myb_SANT.0013	SMARCA1
GM.5.0.Unknown.0081	HF1H3B
GM.5.0.Nuclear_receptor.0092	NR3C1
GM.5.0.Mixed.0073	CUX1
GM.5.0.bZIP.0071	XBP1
GM.5.0.Nuclear_receptor.0093	PPARA
GM.5.0.Paired_box.0013	PAX8
GM.5.0.Paired_box.0013	PAX9
GM.5.0.Paired_box.0013	PAX1
GM.5.0.Paired_box.0013	PAX5
GM.5.0.Paired_box.0014	PAX5
GM.5.0.Homeodomain.0149	PBX3
GM.5.0.Mixed.0074	IRF1
GM.5.0.Mixed.0074	PRDM1
GM.5.0.CUT_Homeodomain.0007	CUX1
GM.5.0.CUT_Homeodomain.0007	CUX2
GM.5.0.C2H2_ZF.0189	ZNF582
GM.5.0.C2H2_ZF.0190	EGR2
GM.5.0.C2H2_ZF.0190	EGR1
GM.5.0.CUT_Homeodomain.0008	CUX1
GM.5.0.CUT_Homeodomain.0008	CUX2
GM.5.0.C2H2_ZF.0191	ZNF143
GM.5.0.bZIP.0072	MAFF
GM.5.0.bZIP.0072	MAFK
GM.5.0.Homeodomain.0150	ETS1
GM.5.0.Homeodomain.0150	SIX5
GM.5.0.Homeodomain.0150	SIX4
GM.5.0.C2H2_ZF.0192	ZNF41
GM.5.0.TBP.0004	TBP
GM.5.0.TBP.0004	TBPL2
GM.5.0.Homeodomain.0151	LBX2
GM.5.0.Homeodomain.0151	LBX1
GM.5.0.Nuclear_receptor.0094	ESR1
GM.5.0.C2H2_ZF.0193	ZNF24
GM.5.0.Homeodomain.0152	EMX2
GM.5.0.Homeodomain.0152	EMX1
GM.5.0.SAND.0006	AIRE
GM.5.0.Homeodomain.0153	NKX2-3
GM.5.0.Homeodomain.0153	NKX2-6
GM.5.0.Homeodomain.0153	NKX2-4
GM.5.0.Nuclear_receptor.0095	NR4A3
GM.5.0.Nuclear_receptor.0095	NR4A2
GM.5.0.Nuclear_receptor.0095	NR4A1
GM.5.0.Nuclear_receptor.0096	HNF4G
GM.5.0.Nuclear_receptor.0096	HNF4A
GM.5.0.Nuclear_receptor.0097	NR6A1
GM.5.0.Nuclear_receptor.0098	ESRRA
GM.5.0.Nuclear_receptor.0098	ESRRG
GM.5.0.C2H2_ZF.0194	INSM1
GM.5.0.C2H2_ZF.0195	BCL11A
GM.5.0.SAND.0007	AIRE
GM.5.0.Nuclear_receptor.0099	HNF4A
GM.5.0.bHLH.0087	SCX
GM.5.0.bHLH.0087	TCF15
GM.5.0.bHLH.0087	SCXA
GM.5.0.bHLH.0087	SCXB
GM.5.0.Nuclear_receptor.0100	HNF4G
GM.5.0.Homeodomain.0154	HOXA6
GM.5.0.Homeodomain.0154	HOXD4
GM.5.0.Homeodomain.0154	HOXC5
GM.5.0.Homeodomain.0154	PRRXL1
GM.5.0.Homeodomain.0154	AC012531.1
GM.5.0.Homeodomain.0154	HOXB2
GM.5.0.Homeodomain.0154	HOXD3
GM.5.0.Homeodomain.0154	HOXB4
GM.5.0.Homeodomain.0154	HOXC9
GM.5.0.Nuclear_receptor.0101	HNF4G
GM.5.0.Mixed.0075	POU5F1
GM.5.0.Mixed.0075	NANOG
GM.5.0.bZIP.0073	ENSG00000250542
GM.5.0.bZIP.0073	CREBZF
GM.5.0.GATA.0018	GATA2
GM.5.0.C2H2_ZF.0196	REST
GM.5.0.Nuclear_receptor.0102	RORC
GM.5.0.Unknown.0088	USF
GM.5.0.bZIP.0074	MAFB
GM.5.0.C2H2_ZF.0197	ZBTB4
GM.5.0.C2H2_ZF.0198	ZBTB12
GM.5.0.Unknown.0090	PPARGC1A
GM.5.0.Homeodomain.0155	MEOX2
GM.5.0.Homeodomain.0156	LBX1
GM.5.0.Homeodomain.0156	TLX3
GM.5.0.Homeodomain.0156	TLX1
GM.5.0.C2H2_ZF.0199	CTCF
GM.5.0.bHLH.0088	AHR
GM.5.0.bHLH.0088	AHRR
GM.5.0.E2F.0019	E2F1
GM.5.0.Unknown.0093	SIN3A
GM.5.0.Forkhead.0041	FOXD4L6
GM.5.0.Forkhead.0041	FOXJ2
GM.5.0.Forkhead.0041	FOXD4L3
GM.5.0.Forkhead.0041	FOXF1A
GM.5.0.Forkhead.0041	FOXN3
GM.5.0.Forkhead.0041	FOXD4L1
GM.5.0.Forkhead.0041	FOXI3
GM.5.0.Forkhead.0041	FOXA1
GM.5.0.Forkhead.0041	KIAA0415
GM.5.0.Forkhead.0041	FOXD4
GM.5.0.Forkhead.0041	FOXD4L5
GM.5.0.Forkhead.0041	FOXD3
GM.5.0.Forkhead.0041	FOXD2
GM.5.0.Forkhead.0041	FOXK2
GM.5.0.Forkhead.0041	ENSMUSG00000090020
GM.5.0.Forkhead.0041	FOXF2
GM.5.0.Forkhead.0041	FOXI2
GM.5.0.Forkhead.0041	FOXA3
GM.5.0.Forkhead.0041	FOXL2
GM.5.0.Forkhead.0041	FOXS1
GM.5.0.Forkhead.0041	FOXN2
GM.5.0.Forkhead.0041	FOXI1
GM.5.0.Homeodomain.0157	PRRXL1
GM.5.0.Ets.0033	ELF3
GM.5.0.STAT.0017	STAT3
GM.5.0.Homeodomain.0158	LBX2
GM.5.0.Homeodomain.0158	LHX2
GM.5.0.Homeodomain.0158	PRRX2
GM.5.0.Homeodomain.0158	RHOXF2
GM.5.0.Homeodomain.0158	ALX3
GM.5.0.Homeodomain.0158	RAX
GM.5.0.Homeodomain.0158	ARX
GM.5.0.Homeodomain.0158	ESX1
GM.5.0.Homeodomain.0158	EN2
GM.5.0.C2H2_ZF.0200	RUNX1
GM.5.0.C2H2_ZF.0200	MECOM
GM.5.0.C2H2_ZF.0200	PRDM16
GM.5.0.Mixed.0076	PAX2
GM.5.0.bZIP.0075	FOS
GM.5.0.HSF.0006	HSF1
GM.5.0.Ets.0034	ELF1
GM.5.0.Unknown.0096	NRF1
GM.5.0.Unknown.0097	NR1H
GM.5.0.TEA.0005	TEAD2
GM.5.0.bHLH.0089	TCF12
GM.5.0.bHLH.0089	NEUROD4
GM.5.0.bHLH.0089	ATOH1
GM.5.0.bHLH.0089	ATOH7
GM.5.0.bHLH.0089	NEUROD6
GM.5.0.bHLH.0089	NEUROD1
GM.5.0.Unknown.0098	NKX3.1
GM.5.0.SMAD.0016	SMAD2
GM.5.0.Forkhead.0042	FOXH1
GM.5.0.Mixed.0077	HINFP
GM.5.0.Mixed.0077	HINFP1
GM.5.0.STAT.0018	STAT2
GM.5.0.STAT.0018	STAT1
GM.5.0.CUT_Homeodomain.0009	CUX1
GM.5.0.CUT_Homeodomain.0009	CUX2
GM.5.0.bHLH.0090	TCF3
GM.5.0.MBD.0002	MECP2
GM.5.0.Nuclear_receptor.0103	NR2C2
GM.5.0.bHLH.0091	CLOCK
GM.5.0.C2H2_ZF.0201	ZNF816
GM.5.0.C2H2_ZF.0202	ZNF143
GM.5.0.C2H2_ZF.0203	KLF4
GM.5.0.Homeodomain_POU.0014	POU2F1
GM.5.0.SMAD.0017	SMAD3
GM.5.0.Nuclear_receptor.0104	RXRA
GM.5.0.Unknown.0099	SMAD
GM.5.0.C2H2_ZF.0204	SP6
GM.5.0.C2H2_ZF.0204	SP7
GM.5.0.C2H2_ZF.0204	SP1
GM.5.0.C2H2_ZF.0204	SP8
GM.5.0.C2H2_ZF.0204	SP2
GM.5.0.C2H2_ZF.0204	SP9
GM.5.0.C2H2_ZF.0204	SP3
GM.5.0.C2H2_ZF.0204	SP5
GM.5.0.Homeodomain_POU.0015	POU3F2
GM.5.0.Nuclear_receptor.0105	RORB
GM.5.0.Nuclear_receptor.0105	ESR1
GM.5.0.Nuclear_receptor.0105	ESR2
GM.5.0.Nuclear_receptor.0105	RORC
GM.5.0.Forkhead.0043	FOXD4L6
GM.5.0.Forkhead.0043	FOXD4L3
GM.5.0.Forkhead.0043	FOXF1A
GM.5.0.Forkhead.0043	FOXD4L1
GM.5.0.Forkhead.0043	FOXI3
GM.5.0.Forkhead.0043	FOXC1
GM.5.0.Forkhead.0043	FOXA1
GM.5.0.Forkhead.0043	KIAA0415
GM.5.0.Forkhead.0043	FOXD4
GM.5.0.Forkhead.0043	FOXD4L5
GM.5.0.Forkhead.0043	FOXD3
GM.5.0.Forkhead.0043	FOXD2
GM.5.0.Forkhead.0043	FOXK2
GM.5.0.Forkhead.0043	FOXB2
GM.5.0.Forkhead.0043	FOXE3
GM.5.0.Forkhead.0043	FOXE1
GM.5.0.Forkhead.0043	FOXF2
GM.5.0.Forkhead.0043	FOXI2
GM.5.0.Forkhead.0043	FOXA3
GM.5.0.Forkhead.0043	FOXL2
GM.5.0.Forkhead.0043	FOXS1
GM.5.0.Forkhead.0043	FOXQ1
GM.5.0.Forkhead.0043	FOXI1
GM.5.0.Mixed.0078	BDP1
GM.5.0.Mixed.0078	BRF2
GM.5.0.Mixed.0078	BRF1
GM.5.0.Nuclear_receptor.0106	NR2F2
GM.5.0.bZIP.0076	CEBPB
GM.5.0.GATA.0019	GATA4
GM.5.0.Unknown.0100	AFP
